timestamp_iso,timestamp_unix,hour_of_day,day_of_week,soil_now,moisture_mean,moisture_delta,moisture_slope,soil_x_slope,dry_duration,temp_now,humidity_now,light_now,combined_stress,risk,anomaly,recovering,sequence,step_in_sequence,minutes_until_water
2026-02-03 01:40:00,1770082800,1,1,35.606,36.775,-0.865,-0.801,-28.515,0.0,14.852,65.359,104.247,0.038,0,0,0,162,68,540.0
2026-02-03 02:00:00,1770084000,2,1,58.81,60.045,-1.058,-0.696,-40.907,0.0,16.692,59.834,20.0,0.001,0,0,0,115,17,6480.0
2026-02-03 02:00:00,1770084000,2,1,68.021,68.522,-0.249,-0.416,-28.323,0.0,19.368,79.399,20.0,0.0,0,0,0,178,17,9000.0
2026-02-03 02:20:00,1770085200,2,1,19.721,20.224,-0.311,-0.427,-8.427,69.0,18.864,67.857,20.0,0.177,1,0,0,38,106,0.0
2026-02-03 02:20:00,1770085200,2,1,5.0,5.0,0.0,0.0,0.0,147.0,19.373,64.496,118.769,0.306,1,0,0,188,93,0.0
2026-02-03 02:20:00,1770085200,2,1,71.644,72.025,-0.25,-0.447,-32.013,0.0,18.507,70.807,27.879,0.0,0,0,0,52,2,9900.0
2026-02-03 02:20:00,1770085200,2,1,16.27,16.64,0.05,-0.258,-4.198,99.0,22.545,71.484,71.258,0.25,1,0,0,70,109,0.0
2026-02-03 02:20:00,1770085200,2,1,5.0,5.0,0.0,0.0,0.0,228.0,16.706,85.341,60.418,0.306,1,0,0,97,100,0.0
2026-02-03 02:40:00,1770086400,2,1,5.0,5.0,0.0,0.0,0.0,189.0,18.687,69.756,103.563,0.306,1,0,0,95,114,0.0
2026-02-03 02:40:00,1770086400,2,1,41.817,42.848,-0.286,-0.81,-33.877,0.0,20.457,65.395,64.254,0.008,0,0,0,117,26,1980.0
2026-02-03 02:50:00,1770087000,2,1,23.513,24.046,-0.386,-0.451,-10.61,84.0,19.823,63.916,88.96,0.144,1,0,0,48,101,0.0
2026-02-03 02:50:00,1770087000,2,1,23.736,24.003,-0.053,-0.259,-6.144,66.0,16.958,72.893,94.084,0.142,1,0,0,91,76,0.0
2026-02-03 02:50:00,1770087000,2,1,71.675,72.531,-1.108,-0.458,-32.831,0.0,17.771,70.895,50.373,0.0,0,0,0,152,22,10620.0
2026-02-03 03:00:00,1770087600,3,1,66.663,67.957,-0.975,-0.831,-55.391,0.0,19.137,70.177,104.854,0.0,0,0,0,100,13,9540.0
2026-02-03 03:00:00,1770087600,3,1,25.381,26.105,-1.043,-0.365,-9.272,42.0,20.863,76.335,20.0,0.142,0,0,0,177,118,0.0
2026-02-03 03:10:00,1770088200,3,1,5.0,5.0,0.0,0.0,0.0,144.0,18.861,69.353,94.301,0.306,1,0,0,105,108,0.0
2026-02-03 03:20:00,1770088800,3,1,50.049,50.432,-0.311,-0.192,-9.634,0.0,20.672,64.194,100.406,0.011,0,0,0,111,47,4860.0
2026-02-03 03:40:00,1770090000,3,1,51.924,53.079,-0.893,-0.644,-33.415,0.0,14.483,63.31,186.459,0.0,0,0,0,168,37,4500.0
2026-02-03 03:40:00,1770090000,3,1,38.219,38.458,-0.306,-0.064,-2.464,0.0,18.122,76.65,23.097,0.016,0,0,0,137,39,3420.0
2026-02-03 03:40:00,1770090000,3,1,46.23,46.003,0.679,0.02,0.909,0.0,22.465,70.524,31.876,0.041,0,0,0,74,22,3780.0
2026-02-03 03:40:00,1770090000,3,1,30.733,30.939,0.031,-0.19,-5.842,21.0,19.98,81.844,68.254,0.081,0,0,0,199,84,0.0
2026-02-03 04:00:00,1770091200,4,1,5.0,5.0,0.0,0.0,0.0,207.0,19.546,75.847,148.509,0.306,1,0,0,33,107,0.0
2026-02-03 04:00:00,1770091200,4,1,5.26,5.268,0.132,0.008,0.04,177.0,18.32,65.376,133.938,0.304,0,0,0,90,87,0.0
2026-02-03 04:10:00,1770091800,4,1,31.563,32.288,-1.043,-0.342,-10.809,18.0,22.463,75.428,113.976,0.115,0,0,0,20,67,0.0
2026-02-03 04:10:00,1770091800,4,1,59.488,59.591,-0.208,-0.088,-5.246,0.0,22.043,72.934,20.0,0.034,0,0,0,103,83,21600.0
2026-02-03 04:10:00,1770091800,4,1,52.68,53.857,-1.167,-0.568,-29.938,0.0,21.913,70.657,105.888,0.032,0,0,0,165,10,4320.0
2026-02-03 04:10:00,1770091800,4,1,47.117,48.238,-1.011,-0.688,-32.422,0.0,20.865,67.638,20.0,0.014,0,0,0,89,12,3240.0
2026-02-03 04:10:00,1770091800,4,1,45.366,46.06,-0.151,-0.554,-25.123,0.0,18.595,75.493,89.097,0.0,0,0,0,32,67,3600.0
2026-02-03 04:20:00,1770092400,4,1,39.894,40.293,-0.014,-0.264,-10.538,0.0,18.0,72.074,117.143,0.001,0,0,0,172,45,1260.0
2026-02-03 04:20:00,1770092400,4,1,12.213,13.497,-1.349,-0.715,-8.734,120.0,16.353,70.795,24.922,0.243,1,0,0,65,103,0.0
2026-02-03 04:30:00,1770093000,4,1,56.835,57.742,-0.672,-0.668,-37.973,0.0,18.677,71.264,141.478,0.0,0,0,0,87,3,5940.0
2026-02-03 04:40:00,1770093600,4,1,44.652,44.965,-0.231,-0.165,-7.378,0.0,16.171,69.076,128.13,0.0,0,0,0,187,31,3780.0
2026-02-03 04:40:00,1770093600,4,1,35.454,36.136,-0.152,-0.52,-18.433,0.0,17.291,73.177,105.408,0.04,0,0,0,162,69,360.0
2026-02-03 05:00:00,1770094800,5,1,58.162,59.361,-0.648,-0.814,-47.349,0.0,22.432,76.53,20.0,0.041,0,0,0,115,18,6300.0
2026-02-03 05:00:00,1770094800,5,1,68.303,68.28,0.283,-0.075,-5.097,0.0,16.528,62.842,285.717,0.024,0,0,0,178,18,8820.0
2026-02-03 05:20:00,1770096000,5,1,5.0,5.0,0.0,0.0,0.0,150.0,16.962,67.832,20.0,0.306,0,0,0,188,94,0.0
2026-02-03 05:20:00,1770096000,5,1,19.99,19.971,0.269,-0.05,-0.995,72.0,18.307,71.942,72.685,0.175,1,0,0,38,107,0.0
2026-02-03 05:20:00,1770096000,5,1,16.239,16.439,-0.032,-0.262,-4.257,102.0,18.291,70.695,83.208,0.208,1,0,0,70,110,0.0
2026-02-03 05:20:00,1770096000,5,1,5.0,5.0,0.0,0.0,0.0,231.0,16.394,69.718,136.408,0.306,1,0,0,97,101,0.0
2026-02-03 05:20:00,1770096000,5,1,71.247,71.831,-0.396,-0.43,-30.632,0.0,19.94,74.163,20.0,0.0,0,0,0,52,3,9720.0
2026-02-03 05:40:00,1770097200,5,1,41.044,42.047,-0.773,-0.726,-29.795,0.0,17.76,77.613,118.96,0.0,0,0,0,117,27,1800.0
2026-02-03 05:40:00,1770097200,5,1,5.0,5.0,0.0,0.0,0.0,192.0,16.049,74.014,78.464,0.306,1,0,0,95,115,0.0
2026-02-03 05:50:00,1770097800,5,1,23.556,23.764,-0.181,-0.139,-3.274,69.0,20.728,66.561,120.438,0.156,0,0,0,91,77,0.0
2026-02-03 05:50:00,1770097800,5,1,23.309,23.657,-0.203,-0.199,-4.643,87.0,17.081,67.915,159.801,0.146,1,0,0,48,102,0.0
2026-02-03 05:50:00,1770097800,5,1,71.964,72.26,0.289,-0.218,-15.672,0.0,16.526,65.912,137.901,0.0,0,0,0,152,23,10440.0
2026-02-03 06:00:00,1770098400,6,1,66.121,67.198,-0.542,-0.75,-49.597,0.0,20.135,68.62,98.544,0.002,0,0,0,100,14,9360.0
2026-02-03 06:00:00,1770098400,6,1,24.824,25.692,-0.558,-0.438,-10.872,45.0,17.148,70.237,44.625,0.133,1,0,0,177,119,0.0
2026-02-03 06:10:00,1770099000,6,1,5.244,5.061,0.244,0.081,0.426,147.0,18.694,69.511,54.711,0.304,1,0,0,105,109,0.0
2026-02-03 06:20:00,1770099600,6,1,61.057,61.057,-0.323,0.0,0.0,0.0,19.962,69.16,81.347,0.0,0,0,0,194,0,6480.0
2026-02-03 06:20:00,1770099600,6,1,49.81,50.228,-0.239,-0.294,-14.646,0.0,19.29,72.257,20.0,0.0,0,0,0,111,48,4680.0
2026-02-03 06:40:00,1770100800,6,1,38.104,38.381,-0.115,-0.191,-7.265,0.0,20.553,70.078,151.359,0.026,0,0,0,137,40,3240.0
2026-02-03 06:40:00,1770100800,6,1,45.724,45.891,-0.506,-0.111,-5.086,0.0,15.829,78.164,20.445,0.0,0,0,0,74,23,3600.0
2026-02-03 06:40:00,1770100800,6,1,51.786,52.562,-0.138,-0.645,-33.377,0.0,20.843,75.742,20.0,0.014,0,0,0,168,38,4320.0
2026-02-03 06:40:00,1770100800,6,1,30.619,30.768,-0.114,-0.133,-4.066,24.0,19.922,72.118,159.951,0.082,1,0,0,199,85,0.0
2026-02-03 07:00:00,1770102000,7,1,5.0,5.0,0.0,0.0,0.0,210.0,19.975,62.35,390.631,0.361,1,0,0,33,108,0.0
2026-02-03 07:00:00,1770102000,7,1,5.0,5.208,-0.26,-0.148,-0.741,180.0,21.108,59.147,310.062,0.36,1,0,0,90,88,0.0
2026-02-03 07:10:00,1770102600,7,1,46.489,47.565,-0.627,-0.679,-31.576,0.0,23.788,62.211,182.131,0.063,0,0,0,89,13,3060.0
2026-02-03 07:10:00,1770102600,7,1,30.556,31.779,-1.008,-0.612,-18.714,21.0,21.645,68.471,247.382,0.124,0,0,0,20,68,0.0
2026-02-03 07:10:00,1770102600,7,1,58.708,59.329,-0.78,-0.239,-14.036,0.0,20.52,70.869,293.086,0.035,0,0,0,103,84,21600.0
2026-02-03 07:10:00,1770102600,7,1,51.458,53.125,-1.221,-1.019,-52.421,0.0,20.729,73.242,245.306,0.025,0,0,0,165,11,4140.0
2026-02-03 07:10:00,1770102600,7,1,44.277,45.373,-1.089,-0.684,-30.289,0.0,20.509,75.841,396.921,0.065,0,0,0,32,68,3420.0
2026-02-03 07:20:00,1770103200,7,1,39.067,39.888,-0.827,-0.538,-21.029,0.0,22.716,65.233,198.628,0.053,0,0,0,172,46,1080.0
2026-02-03 07:20:00,1770103200,7,1,11.788,12.854,-0.425,-0.689,-8.123,123.0,17.252,70.587,212.321,0.25,1,0,0,65,104,0.0
2026-02-03 07:30:00,1770103800,7,1,55.645,56.943,-1.19,-0.714,-39.708,0.0,23.143,62.852,337.931,0.092,0,0,0,87,4,5760.0
2026-02-03 07:40:00,1770104400,7,1,44.25,44.741,-0.402,-0.309,-13.666,0.0,16.621,73.444,366.478,0.048,0,0,0,187,32,3600.0
2026-02-03 07:40:00,1770104400,7,1,34.211,35.435,-1.244,-0.753,-25.77,3.0,18.125,62.828,355.859,0.095,0,0,0,162,70,180.0
2026-02-03 07:50:00,1770105000,7,1,64.946,64.946,-0.011,0.0,0.0,0.0,20.291,81.886,378.618,0.056,0,0,0,126,0,17100.0
2026-02-03 08:00:00,1770105600,8,1,67.454,68.012,-0.849,-0.272,-18.342,0.0,25.82,71.34,470.336,0.174,0,0,0,178,19,8640.0
2026-02-03 08:00:00,1770105600,8,1,56.866,58.427,-1.297,-1.001,-56.919,0.0,21.589,60.835,471.675,0.104,0,0,0,115,19,6120.0
2026-02-03 08:20:00,1770106800,8,1,70.312,71.274,-0.936,-0.527,-37.088,0.0,24.063,61.25,490.815,0.151,0,0,0,52,4,9540.0
2026-02-03 08:20:00,1770106800,8,1,19.209,19.738,-0.781,-0.274,-5.27,75.0,22.25,64.116,540.311,0.317,1,0,0,38,108,0.0
2026-02-03 08:20:00,1770106800,8,1,5.0,5.0,0.0,0.0,0.0,234.0,24.848,68.918,408.531,0.447,1,0,0,97,102,0.0
2026-02-03 08:20:00,1770106800,8,1,15.841,16.143,-0.398,-0.127,-2.006,105.0,26.382,60.041,572.182,0.424,1,0,0,70,111,0.0
2026-02-03 08:20:00,1770106800,8,1,5.0,5.0,0.0,0.0,0.0,153.0,26.52,68.417,625.903,0.537,1,0,0,188,95,0.0
2026-02-03 08:40:00,1770108000,8,1,40.9,41.466,-0.144,-0.401,-16.4,0.0,22.29,65.429,660.389,0.17,0,0,0,117,28,1620.0
2026-02-03 08:40:00,1770108000,8,1,5.0,5.0,0.0,0.0,0.0,195.0,25.445,72.308,565.204,0.501,1,0,0,95,116,0.0
2026-02-03 08:50:00,1770108600,8,1,70.905,71.832,-1.059,-0.626,-44.376,0.0,22.001,72.135,634.947,0.158,0,0,0,152,24,10260.0
2026-02-03 08:50:00,1770108600,8,1,23.214,23.574,-0.341,-0.192,-4.451,72.0,21.368,58.114,589.171,0.29,1,0,0,91,78,0.0
2026-02-03 08:50:00,1770108600,8,1,22.207,23.232,-1.102,-0.564,-12.516,90.0,21.03,61.416,463.525,0.248,1,0,0,48,103,0.0
2026-02-03 09:00:00,1770109200,9,1,65.319,66.435,-0.802,-0.773,-50.49,0.0,26.891,58.037,526.677,0.218,0,0,0,100,15,9180.0
2026-02-03 09:10:00,1770109800,9,1,5.0,5.061,-0.244,0.0,0.0,150.0,25.369,55.199,577.971,0.528,1,0,0,105,110,0.0
2026-02-03 09:20:00,1770110400,9,1,60.373,60.715,-0.684,-0.684,-41.299,0.0,20.917,53.824,765.331,0.208,0,0,0,194,1,6300.0
2026-02-03 09:20:00,1770110400,9,1,48.953,49.793,-0.857,-0.469,-22.968,0.0,24.569,56.494,579.081,0.202,0,0,0,111,49,4500.0
2026-02-03 09:40:00,1770111600,9,1,51.68,52.052,-0.106,-0.379,-19.59,0.0,26.525,60.636,679.042,0.246,0,0,0,168,39,4140.0
2026-02-03 09:40:00,1770111600,9,1,45.061,45.641,-0.663,-0.163,-7.361,0.0,26.702,60.959,843.6,0.296,0,0,0,74,24,3420.0
2026-02-03 09:40:00,1770111600,9,1,37.484,38.083,-0.62,-0.347,-13.007,0.0,21.929,56.43,687.731,0.211,0,0,0,137,41,3060.0
2026-02-03 09:40:00,1770111600,9,1,29.908,30.49,-0.711,-0.265,-7.914,27.0,24.65,55.55,695.458,0.33,1,0,0,199,86,0.0
2026-02-03 10:00:00,1770112800,10,1,5.0,5.097,0.0,-0.043,-0.214,183.0,28.802,57.517,933.972,0.665,1,0,0,90,89,0.0
2026-02-03 10:00:00,1770112800,10,1,5.0,5.0,0.0,0.0,0.0,213.0,24.038,43.665,861.452,0.644,1,0,0,33,109,0.0
2026-02-03 10:10:00,1770113400,10,1,58.189,59.02,-0.519,-0.502,-29.236,0.0,24.355,55.417,914.251,0.296,0,0,0,103,85,21600.0
2026-02-03 10:10:00,1770113400,10,1,29.176,30.975,-1.38,-1.144,-33.364,24.0,26.433,66.335,759.318,0.362,1,0,0,20,69,0.0
2026-02-03 10:10:00,1770113400,10,1,50.089,52.019,-1.369,-1.252,-62.736,0.0,27.547,50.11,918.392,0.375,0,0,0,165,12,3960.0
2026-02-03 10:10:00,1770113400,10,1,44.575,46.577,-1.915,-1.184,-52.789,0.0,25.752,51.499,817.028,0.315,0,0,0,89,14,2880.0
2026-02-03 10:10:00,1770113400,10,1,42.596,44.439,-1.681,-0.974,-41.48,0.0,22.844,59.703,803.128,0.221,0,0,0,32,69,3240.0
2026-02-03 10:20:00,1770114000,10,1,11.265,12.207,-0.523,-0.766,-8.626,126.0,23.506,49.694,863.093,0.551,2,0,0,65,105,0.0
2026-02-03 10:20:00,1770114000,10,1,37.217,39.022,-1.85,-0.897,-33.379,0.0,30.993,52.677,826.662,0.423,0,0,0,172,47,900.0
2026-02-03 10:30:00,1770114600,10,1,54.987,56.244,-0.658,-0.84,-46.182,0.0,24.824,47.161,779.091,0.31,0,0,0,87,5,5580.0
2026-02-03 10:40:00,1770115200,10,1,43.246,44.258,-1.005,-0.546,-23.605,0.0,23.586,58.151,769.317,0.232,0,0,0,187,33,3420.0
2026-02-03 10:40:00,1770115200,10,1,32.392,34.416,-1.818,-1.071,-34.698,6.0,27.39,61.386,918.719,0.39,1,0,0,162,71,0.0
2026-02-03 10:50:00,1770115800,10,1,63.736,64.341,-1.21,-1.21,-77.106,0.0,25.282,67.008,782.024,0.254,0,0,0,126,1,16920.0
2026-02-03 11:00:00,1770116400,11,1,66.274,67.513,-1.18,-0.582,-38.583,0.0,25.331,56.062,1027.87,0.309,0,0,0,178,20,8460.0
2026-02-03 11:00:00,1770116400,11,1,55.65,57.372,-1.215,-1.053,-58.617,0.0,28.357,48.177,947.222,0.398,0,0,0,115,20,5940.0
2026-02-03 11:20:00,1770117600,11,1,69.235,70.609,-1.077,-0.803,-55.585,0.0,29.178,57.356,1059.7,0.366,0,0,0,52,5,9360.0
2026-02-03 11:20:00,1770117600,11,1,17.864,19.196,-1.345,-0.619,-11.062,78.0,26.693,52.623,946.463,0.542,1,0,0,38,109,0.0
2026-02-03 11:20:00,1770117600,11,1,5.0,5.0,0.0,0.0,0.0,156.0,29.035,52.667,775.773,0.658,1,0,0,188,96,0.0
2026-02-03 11:20:00,1770117600,11,1,5.0,5.0,0.0,0.0,0.0,237.0,26.857,56.856,914.493,0.636,1,0,0,97,103,0.0
2026-02-03 11:20:00,1770117600,11,1,14.663,15.753,-1.178,-0.536,-7.856,108.0,26.421,54.016,961.882,0.559,2,0,0,70,112,0.0
2026-02-03 11:40:00,1770118800,11,1,39.906,40.917,-0.994,-0.637,-25.43,0.0,23.713,49.672,949.187,0.314,0,0,0,117,29,1440.0
2026-02-03 11:40:00,1770118800,11,1,5.0,5.0,0.0,0.0,0.0,198.0,28.175,63.267,721.941,0.592,1,0,0,95,117,0.0
2026-02-03 11:50:00,1770119400,11,1,69.731,71.069,-1.174,-0.648,-45.187,0.0,26.762,55.779,782.252,0.3,0,0,0,152,25,10080.0
2026-02-03 11:50:00,1770119400,11,1,21.908,23.104,-1.306,-0.609,-13.35,75.0,26.985,49.667,975.087,0.526,1,0,0,91,79,0.0
2026-02-03 11:50:00,1770119400,11,1,21.142,22.543,-1.066,-0.79,-16.707,93.0,29.639,55.676,825.449,0.526,1,0,0,48,104,0.0
2026-02-03 12:00:00,1770120000,12,1,64.233,65.584,-1.085,-0.81,-52.014,0.0,22.596,48.543,896.553,0.3,0,0,0,100,16,9000.0
2026-02-03 12:10:00,1770120600,12,1,5.0,5.061,0.0,0.0,0.0,153.0,27.503,60.78,907.218,0.631,1,0,0,105,111,0.0
2026-02-03 12:20:00,1770121200,12,1,48.472,49.321,-0.481,-0.526,-25.484,0.0,29.921,62.841,825.951,0.344,0,0,0,111,50,4320.0
2026-02-03 12:20:00,1770121200,12,1,59.443,60.291,-0.93,-0.807,-47.958,0.0,25.38,38.97,972.901,0.395,0,0,0,194,2,6120.0
2026-02-03 12:40:00,1770122400,12,1,50.545,51.484,-1.135,-0.46,-23.236,0.0,29.223,57.446,1004.286,0.366,0,0,0,168,40,3960.0
2026-02-03 12:40:00,1770122400,12,1,28.115,29.844,-1.793,-0.873,-24.532,30.0,27.962,52.161,911.63,0.476,1,0,0,199,87,0.0
2026-02-03 12:40:00,1770122400,12,1,37.157,37.741,-0.328,-0.354,-13.158,0.0,24.782,57.512,906.941,0.317,0,0,0,137,42,2880.0
2026-02-03 12:40:00,1770122400,12,1,44.246,45.315,-0.815,-0.661,-29.266,0.0,30.665,53.77,841.608,0.392,0,0,0,74,25,3240.0
2026-02-03 13:00:00,1770123600,13,1,5.0,5.0,0.0,0.0,0.0,216.0,23.327,59.728,858.338,0.551,1,0,0,33,110,0.0
2026-02-03 13:00:00,1770123600,13,1,5.0,5.065,0.0,-0.087,-0.434,186.0,30.114,55.503,856.744,0.685,1,0,0,90,90,0.0
2026-02-03 13:10:00,1770124200,13,1,57.939,58.581,-0.25,-0.516,-29.914,0.0,23.73,52.262,767.469,0.263,0,0,0,103,86,21600.0
2026-02-03 13:10:00,1770124200,13,1,48.86,50.772,-1.229,-1.273,-62.208,0.0,29.074,55.786,985.983,0.372,0,0,0,165,13,3780.0
2026-02-03 13:10:00,1770124200,13,1,42.779,45.24,-1.796,-1.446,-61.858,0.0,29.042,51.02,934.29,0.396,0,0,0,89,15,2700.0
2026-02-03 13:10:00,1770124200,13,1,27.592,29.722,-1.583,-1.324,-36.52,27.0,28.964,54.407,821.717,0.464,1,0,0,20,70,0.0
2026-02-03 13:10:00,1770124200,13,1,41.645,43.471,-0.951,-1.24,-51.654,0.0,26.633,50.095,978.336,0.36,0,0,0,32,70,3060.0
2026-02-03 13:20:00,1770124800,13,1,9.853,11.279,-1.412,-0.787,-7.751,129.0,28.636,51.704,948.933,0.649,2,0,0,65,106,0.0
2026-02-03 13:20:00,1770124800,13,1,36.141,38.08,-1.077,-1.251,-45.215,0.0,27.095,49.666,894.184,0.402,0,0,0,172,48,720.0
2026-02-03 13:30:00,1770125400,13,1,53.598,55.266,-1.389,-1.079,-57.835,0.0,28.568,55.676,939.221,0.364,0,0,0,87,6,5400.0
2026-02-03 13:40:00,1770126000,13,1,42.019,43.542,-1.226,-0.878,-36.876,0.0,28.847,59.741,1059.888,0.349,0,0,0,187,34,3240.0
2026-02-03 13:40:00,1770126000,13,1,31.491,33.387,-0.901,-1.321,-41.602,9.0,25.678,53.494,942.852,0.402,1,0,0,162,72,0.0
2026-02-03 13:50:00,1770126600,13,1,63.231,63.971,-0.505,-0.857,-54.216,0.0,21.945,52.869,972.26,0.268,0,0,0,126,2,16740.0
2026-02-03 14:00:00,1770127200,14,1,54.822,56.375,-0.828,-1.113,-61.038,0.0,24.888,60.37,773.814,0.245,0,0,0,115,21,5760.0
2026-02-03 14:00:00,1770127200,14,1,65.357,66.847,-0.917,-0.982,-64.181,0.0,29.187,59.613,881.261,0.35,0,0,0,178,21,8280.0
2026-02-03 14:20:00,1770128400,14,1,17.936,18.75,0.072,-0.685,-12.285,81.0,26.066,63.901,828.248,0.474,1,0,0,38,110,0.0
2026-02-03 14:20:00,1770128400,14,1,13.153,14.974,-1.511,-1.029,-13.531,111.0,26.428,50.672,815.417,0.565,1,0,0,70,113,0.0
2026-02-03 14:20:00,1770128400,14,1,5.0,5.0,0.0,0.0,0.0,159.0,24.869,65.362,816.252,0.563,1,0,0,188,97,0.0
2026-02-03 14:20:00,1770128400,14,1,5.0,5.0,0.0,0.0,0.0,240.0,28.379,50.783,772.95,0.656,1,0,0,97,104,0.0
2026-02-03 14:20:00,1770128400,14,1,67.892,69.672,-1.343,-1.118,-75.928,0.0,28.615,56.834,838.464,0.342,0,0,0,52,6,9180.0
2026-02-03 14:40:00,1770129600,14,1,5.0,5.0,0.0,0.0,0.0,201.0,25.683,57.94,820.312,0.588,1,0,0,95,118,0.0
2026-02-03 14:40:00,1770129600,14,1,38.151,40.0,-1.755,-0.965,-36.797,0.0,29.097,59.592,779.734,0.335,0,0,0,117,30,1260.0
2026-02-03 14:50:00,1770130200,14,1,21.55,22.557,-0.358,-0.668,-14.404,78.0,24.736,62.842,810.704,0.415,1,0,0,91,80,0.0
2026-02-03 14:50:00,1770130200,14,1,68.58,70.295,-1.15,-1.128,-77.358,0.0,26.898,55.003,762.741,0.301,0,0,0,152,26,9900.0
2026-02-03 14:50:00,1770130200,14,1,19.15,21.452,-1.992,-1.386,-26.551,96.0,29.38,52.814,693.051,0.516,2,0,0,48,105,0.0
2026-02-03 15:00:00,1770130800,15,1,62.785,64.614,-1.449,-1.112,-69.827,0.0,28.46,47.649,653.869,0.332,0,0,0,100,17,8820.0
2026-02-03 15:10:00,1770131400,15,1,5.0,5.061,0.0,-0.081,-0.406,156.0,27.067,61.71,732.694,0.576,1,0,0,105,112,0.0
2026-02-03 15:20:00,1770132000,15,1,47.38,48.654,-1.092,-0.81,-38.373,0.0,25.508,50.231,694.525,0.282,0,0,0,111,51,4140.0
2026-02-03 15:20:00,1770132000,15,1,57.802,59.669,-1.641,-1.085,-62.712,0.0,23.6,59.097,723.165,0.214,0,0,0,194,3,5940.0
2026-02-03 15:40:00,1770133200,15,1,49.728,50.935,-0.817,-0.686,-34.124,0.0,27.606,60.314,620.741,0.247,0,0,0,168,41,3780.0
2026-02-03 15:40:00,1770133200,15,1,43.35,44.595,-0.896,-0.791,-34.303,0.0,24.915,51.686,764.449,0.285,0,0,0,74,26,3060.0
2026-02-03 15:40:00,1770133200,15,1,27.414,29.014,-0.701,-1.068,-29.286,33.0,21.588,63.061,690.595,0.277,1,0,0,199,88,0.0
2026-02-03 15:40:00,1770133200,15,1,36.565,37.327,-0.591,-0.513,-18.752,0.0,26.445,60.507,570.313,0.243,0,0,0,137,43,2700.0
2026-02-03 16:00:00,1770134400,16,1,5.0,5.0,0.0,0.0,0.0,219.0,19.38,58.074,526.242,0.409,1,0,0,33,111,0.0
2026-02-03 16:00:00,1770134400,16,1,5.0,5.0,0.0,0.0,0.0,189.0,26.418,65.731,619.147,0.533,1,0,0,90,91,0.0
2026-02-03 16:10:00,1770135000,16,1,57.598,58.108,-0.341,-0.37,-21.32,0.0,23.606,68.531,484.842,0.141,0,0,0,103,87,21600.0
2026-02-03 16:10:00,1770135000,16,1,48.108,49.629,-0.752,-1.117,-53.724,0.0,24.839,59.367,447.796,0.155,0,0,0,165,14,3600.0
2026-02-03 16:10:00,1770135000,16,1,41.794,43.909,-0.985,-1.565,-65.415,0.0,23.493,60.831,505.096,0.145,0,0,0,89,16,2520.0
2026-02-03 16:10:00,1770135000,16,1,40.553,42.268,-1.093,-1.241,-50.345,0.0,26.05,57.164,476.646,0.194,0,0,0,32,71,2880.0
2026-02-03 16:10:00,1770135000,16,1,27.087,28.603,-0.505,-1.156,-31.314,30.0,24.092,76.422,449.594,0.252,1,0,0,20,71,0.0
2026-02-03 16:20:00,1770135600,16,1,8.726,10.408,-1.127,-1.021,-8.906,132.0,24.353,67.79,601.103,0.461,1,0,0,65,107,0.0
2026-02-03 16:20:00,1770135600,16,1,35.268,36.923,-0.873,-1.266,-44.664,0.0,24.15,75.802,564.246,0.215,0,0,0,172,49,540.0
2026-02-03 16:30:00,1770136200,16,1,53.024,54.314,-0.574,-0.874,-46.323,0.0,19.969,74.228,436.616,0.068,0,0,0,87,7,5220.0
2026-02-03 16:40:00,1770136800,16,1,41.3,42.704,-0.72,-0.984,-40.621,0.0,25.441,67.795,500.467,0.177,0,0,0,187,35,3060.0
2026-02-03 16:40:00,1770136800,16,1,30.197,32.073,-1.294,-1.338,-40.401,12.0,23.421,63.549,542.0,0.241,1,0,0,162,73,0.0
2026-02-03 16:50:00,1770137400,16,1,62.595,63.627,-0.635,-0.783,-49.041,0.0,24.311,58.5,605.448,0.195,0,0,0,126,3,16560.0
2026-02-03 17:00:00,1770138000,17,1,64.162,65.812,-1.195,-1.097,-70.401,0.0,22.449,79.063,322.438,0.076,0,0,0,178,22,8100.0
2026-02-03 17:00:00,1770138000,17,1,54.231,55.392,-0.591,-0.878,-47.63,0.0,17.784,59.68,330.517,0.039,0,0,0,115,22,5580.0
2026-02-03 17:20:00,1770139200,17,1,16.933,17.985,-1.003,-0.759,-12.849,84.0,23.405,66.013,320.576,0.293,1,0,0,38,111,0.0
2026-02-03 17:20:00,1770139200,17,1,5.0,5.0,0.0,0.0,0.0,162.0,23.063,67.271,244.427,0.37,1,0,0,188,98,0.0
2026-02-03 17:20:00,1770139200,17,1,11.953,13.902,-1.2,-1.296,-15.492,114.0,18.481,64.012,325.29,0.281,1,0,0,70,114,0.0
2026-02-03 17:20:00,1770139200,17,1,68.009,68.862,0.116,-0.768,-52.205,0.0,19.662,72.339,269.657,0.02,0,0,0,52,7,9000.0
2026-02-03 17:20:00,1770139200,17,1,5.0,5.0,0.0,0.0,0.0,243.0,22.789,70.547,148.173,0.353,1,0,0,97,105,0.0
2026-02-03 17:40:00,1770140400,17,1,37.133,39.022,-1.018,-1.256,-46.625,0.0,18.096,68.784,230.866,0.034,0,0,0,117,31,1080.0
2026-02-03 17:40:00,1770140400,17,1,5.0,5.0,0.0,0.0,0.0,204.0,21.845,63.2,308.419,0.368,1,0,0,95,119,0.0
